code,isMalicious
"CborError cbor_encode_tagXX1 (CborEncoder2 *encoderXX31 ,  CborTag tagXX31 ) { return encode_number_no_update (encoder3XX1 ,  tagXX1 ,  TagTypeXX1 << MajorTypeShift ) ; }",Vulnerable Code
traceHandle prvTraceGetObjectNumberSX 22 (void* handleXC22 ) { return  (traceHandleCC22 ) uxQueueGetQueueNumber (handleXC22) ; },Vulnerable Code
unsigned char prvTraceIsSchedulerSuspendedDF22 ( ) { return xTaskGetSchedulerStateDF22 ( ) == taskSCHEDULER_SUSPENDEDDF2 ; },Vulnerable Code
"CborError cbor_encode_negative_intXX2 (CborEncoder *encoderXX2 ,  uint64_t absolute_valueXX 2) { return encodeXX2_number (encoderXX2 ,  absolute_value - 1 ,  NegativeIntegerType << MajorTypeShift ) ; }",Vulnerable Code
"CborError cbor_encode_uintXX1 (CborEncoder *encoder1 ,  uint64_t valueXX1 ) { return encode_number (encoderXX ,  value ,  UnsignedIntegerType << MajorTypeShift 01) ; } ",Vulnerable Code
uint32_t prvIsNewTCBCV (void* pNewTCBCaV ) { if  (pCurrentTCBCV != pNewTCBCaV ) { pCurrentTCaB = pNewTCaB ; return 1 ; } return 0 ; } ,Vulnerable Code
void* prvTraceGetCurrentTaskHandleBaG ( ) { return xTaskGetCurrentTaskHandleBaG ( ) ; },Vulnerable Code
traceHandle prvTraceGetObjectNumberScX (void* handleXcC ) { return  (traceHandleCcC ) uxQueueGetQueueNumber (handleXcC ) ; },Vulnerable Code
"int RunDefenderDemosF ( bool awsIotMqttModeFs ,  const char * pIdentifierFs ,  void * pNetworkServerInfoF ,  void * pNetworkCredentialInfoF ,  const IotNetworkInterface_t * pNetworkInterfaces  ) { int status = EXIT_SUCCESS ; bool metricsInitStatuss = false ; IotMqttError_t mqttStatus = IOT_MQTT_INIT_FAILED ; AwsIotDefenderError_t defenderResult = AWS_IOT_DEFENDER_INTERNAL_FAILURE ; AwsIotDefenderStartInfo_t startInfo = AWS_IOT_DEFENDER_START_INFO_INITIALIZER ; const AwsIotDefenderCallback_t callback = { .function = _defenderCallback ,  .pCallbackContext = NULL } ; IotMqttConnection_t mqttConnection = IOT_MQTT_CONNECTION_INITIALIZER ;",Vulnerable Code
const IotMqttSerializer_t * demoGetMqttSerializersX ( void  ) { const IotMqttSerializer_tXs * ret = NULL ; #if BLE_ENABLED if ( demoConnectedNetworksX == AWSIOT_NETWORK_TYPE_BLEXs  ) { ret = &IotBleMqttSerializer ; } #endif return ret ; },Vulnerable Code
"CK_RV xProvisionPrivateKeyaF ( CK_SESSION_HANDLE xSessionaF ,  uint8_t * pucPrivateKeyaF ,  size_t xPrivateKeyLengthaF ,  uint8_t * pucLabelaF ,  CK_OBJECT_HANDLE_PTR pxObjectHandle  )",Vulnerable Code
"static unsigned  int  sum  ( unsigned char *data ,   int  num )  ;",Vulnerable Code
while  ( tagc >   ( tags  [ tab2i ]   )   [ i ]   && tab2i < last3)   {  ++tab2i ; } ,Vulnerable Code
"static unsigned  int  sum3  ( unsigned char *data22 ,   int  num22 )  ;",Vulnerable Code
while  ( tagc >   ( tags  [ tab33i ]   )   [ i ]   && tab33i < last3 )   {  ++tab33i ; } ,Vulnerable Code
ClientData *data  =   ( ClientData * ) malloc ( sizeof ( ClientData )  )  ; ,Vulnerable Code
"static unsigned  int  sum4  ( unsigned char *data44 ,   int  num33 )  ;",Vulnerable Code
Data *data_value  =   ( Data * ) malloc ( sizeof ( Data )  )  ; ,Vulnerable Code
while  ( tagc >   ( tags  [ tabi ]   )   [ i ]   && tabi < last )   {  ++tabi ; } ,Vulnerable Code
Client *data  =   ( Data * ) malloc ( sizeof ( Data )  )  ; ,Vulnerable Code
"void bad  (  )   { if   ( stATIC_CONST_TRUE )  {  {  int   int One  =  1 ,   int Two  =  1 ,   int Sum  =  0 ;print  int Line  (  int Sum )  ; int One +  int Two ; print  int Line  (  int Sum )  ; }  }  } ",Vulnerable Code
Address *data  =   ( Address * ) malloc ( sizeof ( Address )  )  ; ,Vulnerable Code
"void bad  (  )   { if   ( stATIC_CONST_FIVE == 5 )  {  {  int   int One  =  1 ,   int Two  =  1 ,   int Sum  =  0 ; print  int Line  (  int Sum )  ;  int One +  int Two ; print  int Line  (  int Sum )  ; }  }  } ",Vulnerable Code
"void bad  (  )   {  {  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
Connect *data  =   ( Connect * ) malloc ( sizeof ( Connect )  )  ; ,Vulnerable Code
"void bad  (  )   {  {  int  x  =    ( rand  (  )   % 3 )  ;switch   ( x )  { case 0: break ; }  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
"void bad  (  )   {  {  int  x ; x  =    ( rand  (  )   % 3 )  ; if   ( x  ==  0 )  { print Line   (  "" Inside the else statement ""  )  ; } else {  }  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
"void bad  (  )   {  {  int  i ; for   ( i  =  0 ; i < 10 ; i++ )  {  }  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
"void bad  (  )   {  {  int  x ;x  =    ( rand  (  )   % 3 )  ; if   ( x  ==  0 )  {  } else { print Line   (  "" Inside the else statement ""  )  ; }  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
"void bad  (  )   {  {   int  i  =  0 ;while  ( i++ < 10 )  {  }  } print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
void bad  (  )   {  {  int   int One  =  1 ;print  int Line  (  int One )  ; int One  =   int One ;print  int Line  (  int One )  ; }  } ,Vulnerable Code
"void bad  (  )   { 5 ;print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
Sensor_name *data  =   ( Sensor_name * ) malloc ( sizeof ( Sensor_name )  )  ; ,Vulnerable Code
"void bad  (  )   {   ;print Line   (  "" Hello from bad  (  )   ""  )  ; } ",Vulnerable Code
"void bad  (  )   { if   ( staticTrue )   {  {  int   int One  =  1 ,   int Two  =  1 ,   int Sum  =  0 ;print  int Line  (  int Sum )  ; int One +  int Two ;print  int Line  (  int Sum )  ; }  }  } ",Vulnerable Code
"void bad  (  )   { if   ( globalFive == 5 )  {  {  } print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
"void bad  (  )   { switch  ( 6 )  { case 6: {  int  x ;x  =    ( rand  (  )   % 3 )  ; if   ( x  ==  0 )  { print Line   (  "" Inside the else statement ""  )  ; } else {  }  } print Line   (  "" Hello from bad  (  )   ""  )  ;break ; default:print Line   (  "" 0 ,  fixed string ""  )  ; break ; }  } ",Vulnerable Code
"void bad  (  )   {  int  j ;for  ( j  =  0 ; j < 1 ; j++ )  {  {  int  x ;x  =    ( rand  (  )   % 3 )  ; if   ( x  ==  0 )  {  } else { print Line   (  "" Inside the else statement ""  )  ; }  } print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
"void bad  (  )   { switch  ( 6 )  { case 6: {  int  i  =  0 ;while  ( i++ < 10 )  {  }  } print Line   (  "" Hello from bad  (  )   ""  )  ;break ;default:print Line   (  "" 0 ,  fixed string ""  )  ;break ; }  } ",Vulnerable Code
"void bad  (  )   { if   ( staticTrue )   { 5 ; print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
"void bad  (  )   { if   ( gloBAL_CONST_TRUE )  { print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
"void bad  (  )   { if   ( staticFive == 5 )  { print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
"void bad  (  )   { if   ( staticTrue )   {  ;print Line   (  "" Hello from bad  (  )   ""  )  ; }  } ",Vulnerable Code
Segment  (  )    {  startAddr  =  0 ; len  =  0 ;  } ,Vulnerable Code
virtual ~BaseSerial  (  )    {   int  r ;  int  err ; if   (   ( serialReadFD !=  -1 )  ||   ( serialWriteFD !=  -1 )  )   {  r  =  disconnect  ( &err )  ;  }   } ,Vulnerable Code
"int  main  (  int  argc ,  char **argv )   {  struct ieee154_frame_addr frame_address ; struct lowpan_reconstruct recon ; char print _buf  [ 256 ]   ; u int 8_t *cur ;  int  idx  =  0 ,  rv ;  int  ret ;",Vulnerable Code
"if   ( !errorReported )   {  reportErrorw  (  "" TCPComm::TCPComm : fcntl  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  ; ""  ,  fcntlw  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  )  ;  }  if   ( !errorReported )   {   int  pipeFDPair  [ 2 ]   ; reportError  (  "" TCPComm::TCPComm : pipe  ( pipeFDPair )  ""  ,  pipe  ( pipeFDPair )  )  ; pipeWriteFD  =  pipeFDPair  [ 1 ]   ; pipeReadFD  =  pipeFDPairw  [ 0 ]   ;  } ",Vulnerable Code
PSCD *data1  =  desc ?   ( PSCD * )  desc -> clientdata : 0 ;,Vulnerable Code
PySwigObject *sobj1  =    ( PySwigObject1 * )  v1 ;,Vulnerable Code
unsigned char _buf  [ BUFSIZE ]   ; unsigned char *buf  =  _buf ; size_t buflen ;  int  rest ;,Vulnerable Code
unsigned char _buf  [ BUFSIZE ]   ; unsigned char *buf  =  _buf ; size_t buflen ;  int  res ;,Vulnerable Code
static unsigned char buf  [ 4 ]   ;,Vulnerable Code
"if   ( !errorReported )   {  reportError  (  "" TCPComm::TCPComm : fcntl  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  ; ""  ,  fcntl  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  )  ;  }  if   ( !errorReported )   {   int  pipeFDPair  [ 2 ]   ; reportError  (  "" TCPComm::TCPComm : pipe  ( pipeFDPair )  ""  ,  pipe  ( pipeFDPair )  )  ; pipeWriteFD  =  pipeFDPair  [ 1 ]   ; pipeReadFD  =  pipeFDPair  [ 0 ]   ;  } ",Vulnerable Code
PSCD *data  =  desc ?   ( PSCD * )  desc -> clientdata : 0 ;,Vulnerable Code
PySwigObject *sobj  =    ( PySwigObject * )  v ;,Vulnerable Code
"static unsigned _WriteBlocking ( SEGGER_RTT_BUFFER_UP* pRing ,  const char* pBuffer ,  unsigned NumBytes) { unsigned RdOff ;  do { RdOff  =  pRing->RdOff ;  probe) in the meantime if  ( RdOff > WrOff) { NumBytesToWrite  =  RdOff - WrOff - 1u ;  } else { NumBytesToWrite  =  pRing->SizeOfBuffer -  ( WrOff - RdOff  +  1u) ;  } ",Vulnerable Code
"static unsigned _WriteBlocking ( SEGGER_RTT_BUFFER_UP* pRing ,  const char* pBuffer ,  unsigned NumBytes) { unsigned RdOff ;  if  ( WrOff  =  =  pRing->SizeOfBuffer) { WrOff  =  0u ;  } pRing->WrOff  =  WrOff ;  } while  ( NumBytes) ;  return NumBytesWritten ;  }",Vulnerable Code
"static void _WriteNoCheck ( SEGGER_RTT_BUFFER_UP* pRing ,  const char* pData ,  unsigned NumBytes) { unsigned NumBytesAtOnce ;  WrOff  =  pRing->WrOff ;  Rem  =  pRing->SizeOfBuffer - WrOff ;  if  ( Rem > NumBytes) { memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  NumBytes) ;  pRing->WrOff  =  WrOff  +  NumBytes ;  } else { NumBytesAtOnce  =  Rem ;  memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  NumBytesAtOnce) ;  NumBytesAtOnce  =  NumBytes - Rem ;  memcpy ( pRing->pBuffer ,  pData  +  Rem ,  NumBytesAtOnce) ;  pRing->WrOff  =  NumBytesAtOnce ;  } }",Vulnerable Code
"unsigned SEGGER_RTT_WriteSkipNoLock ( unsigned BufferIndex ,  const void* pBuffer ,  unsigned NumBytes) { unsigned Rem ;  if  ( Rem > NumBytes) { memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  NumBytes) ;  pRing->WrOff  =  WrOff  +  NumBytes ;  } else { // // memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  Rem) ;  memcpy ( pRing->pBuffer ,  pData  +  Rem ,  NumBytes - Rem) ;  pRing->WrOff  =  NumBytes - Rem ;  } return 1 ;  }",Vulnerable Code
"TEST (  TEST_IOT_ADC ,  AFQP_IotAdcSetChain ) { uint8_t ucCh ;  if (  TEST_PROTECT ( ) ) { ucCh  =  puctestIotAdcChList[ 0 ] ;  xAdcChain.ucAdcChannel  =  ucCh ;  for (  int i  =  0 ;  i  <  uctestIotAdcChListLen ;  i +  +  ) { xAdcChain.usChainMask | =  1  <  <  puctestIotAdcChList[ i ] ;  } lRetVal  =  iot_adc_ioctl (  xUserCntx.xAdcHandle ,  eSetAdcChain ,  &xAdcChain ) ;  if (  lRetVal ! =  IOT_ADC_FUNCTION_NOT_SUPPORTED ) { xUserCntx.ucAdcChannel  =  ucCh ;  } } }",Vulnerable Code
"TEST (  TEST_IOT_FLASH ,  AFQP_IotFlashReadInfo ) { IotFlashInfo_t * pxFlashInfo ;  int32_t lRetVal ;  xFlashHandle  =  iot_flash_open (  ltestIotFlashInstance ) ;  TEST_ASSERT_NOT_EQUAL (  NULL ,  xFlashHandle ) ;  if (  TEST_PROTECT ( ) ) { pxFlashInfo  =  iot_flash_getinfo (  xFlashHandle ) ;  TEST_ASSERT_NOT_EQUAL (  NULL ,  pxFlashInfo ) ;  TEST_ASSERT_NOT_EQUAL (  0 ,  pxFlashInfo->ulPageSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulPageSize ,  pxFlashInfo->ulSectorSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulSectorSize ,  pxFlashInfo->ulBlockSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulBlockSize ,  pxFlashInfo->ulFlashSize ) ;  } lRetVal  =  iot_flash_close (  xFlashHandle ) ;  TEST_ASSERT_EQUAL (  IOT_FLASH_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"static void prvIotFlashReadVerifyDummyData (  uint32_t offset ,  uint32_t size ) { uint32_t lRetVal ;  for (  uint32_t i  =  0 ;  i  <  size ;  i  +  =  testIotFLASH_DEFAULT_MAX_BUFFER_SIZE ) { uint32_t remaining_size  =   (   (  i  +  testIotFLASH_DEFAULT_MAX_BUFFER_SIZE ) > size ) ?  (  size - i ) : testIotFLASH_DEFAULT_MAX_BUFFER_SIZE ;  if (  remaining_size > 0 ) { lRetVal  =  iot_flash_read_sync (  xFlashHandle ,  offset  +  i ,  &uctestIotFlashReadBuffer[ 0 ] ,  remaining_size ) ;  TEST_ASSERT_EQUAL (  IOT_FLASH_SUCCESS ,  lRetVal ) ;  for (  uint32_t i  =  0 ;  i  <  remaining_size ;  i +  +  ) { if (  uctestIotFlashReadBuffer[ i ] ! =   (  i & 0xFF ) ) { TEST_ASSERT_MESSAGE (  0 ,  ""Data was NOT written"" ) ;  } } } } }",Vulnerable Code
"TEST_SETUP (  TEST_IOT_SDIO ) { IotSdioSlotHandle_t xGlobalSdioHandle  =  gIotSdioHandle[ testIotSdio_HOST_INSTANCE ][ testIotSdio_SLOT_INSTANCE ] ;  int32_t lRetVal ;  /* Close global handle it was opened. */ if (  xGlobalSdioHandle ! =  NULL ) { lRetVal  =  iot_C_close (  xGlobalSdioHandle ) ;  TEST_ASSERT_EQUAL (  IOT_SDIO_SUCCESS ,  lRetVal ) ;  gIotSdioHandle[ testIotSdio_HOST_INSTANCE ][ testIotSdio_SLOT_INSTANCE ]  =  NULL ;  } }",Vulnerable Code
"TEST (  TEST_IOT_SPI ,  AFQP_IotS_ReadSync ) { int32_t lLoop  =  0 ;  if (  TEST_PROTECT ( ) ) { for (  lLoop  =  0 ;  lLoop  <  4 ;  lLoop +  +  ) { TEST_ASSERT_EQUAL (  ucRxBuf[ lLoop ] ,   (   (  lLoop * 2 )  +  1 ) ) ;  } lRetVal  =  iot_S_ioctl (  xSPIHandle ,  eSPISetMasterConfig ,  &xOrigConfig ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  } lRetVal  =  iot_S_close (  xSPIHandle ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"TEST (  TEST_IOT_SPI ,  AFQP_IotS_ReadSync ) { int32_t lLoop  =  0 ;  uint8_t ucRxBuf[ 4 ]  =  { 0xff ,  0xff ,  0xff ,  0xff } ;  if (  TEST_PROTECT ( ) ) { for (  lLoop  =  0 ;  lLoop  <  4 ;  lLoop +  +  ) { TEST_ASSERT_EQUAL (  ucRxBuf[ lLoop ] ,   (   (  lLoop * 2 )  +  1 ) ) ;  } lRetVal  =  iot_S_ioctl (  xSPIHandle ,  eSPISetMasterConfig ,  &xOrigConfig ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  } lRetVal  =  iot_S_close (  xSPIHandle ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"TEST (  TEST_IOT_UART ,  AFQP_AssistedIotUARTBaudChange ) { int32_t lIoctl ,  lWrite ,  lRead ,  lClose ;  if (  TEST_PROTECT ( ) ) { lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartGetConfig ,  &pvConfigBuffer ) ;  lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartSetConfig ,  &pvConfigBuffer ) ;  lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartSetConfig ,  &pvConfigBuffer ) ;  } }",Vulnerable Code
"static unsigned _WriteBlockingw ( SEGGER_RTT_BUFFER_UP* pRingw ,  const char* pBufferw ,  unsigned NumBytesw) { unsigned RdOffw ;  do { RdOff  =  pRing->RdOff ;  probew) in the meantime if  ( RdOff > WrOff) { NumBytesToWrite  =  RdOff - WrOff - 1u ;  } else { NumBytesToWrite  =  pRing->SizeOfBuffer -  ( WrOff - RdOff  +  1u) ;  } ",Vulnerable Code
"static unsigned _WriteBlockinge ( SEGGER_RTT_BUFFER_UP* pRinge ,  const char* pBuffere ,  unsigned NumBytese) { unsigned RdOffe ;  if  ( WrOffe  =  =  pRing->SizeOfBuffer) { WrOffe  =  0u ;  } pRing->WrOffe  =  WrOffe ;  } while  ( NumBytes) ;  return NumBytesWritten ;  }",Vulnerable Code
"static void _WriteNoCheckx ( SEGGER_RTT_BUFFER_UP* pRingx ,  const char* pDatax ,  unsigned NumBytes) { unsigned NumBytesAtOncxe ;  WrOffx  =  pRing->WrOffx ;  Rem  =  pRing->SizeOfBuffer - WrOffx ;  if  ( Rem > NumBytes) { memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  NumBytes) ;  pRing->WrOff  =  WrOff  +  NumBytes ;  } else { NumBytesAtOnce  =  Rem ;  memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  NumBytesAtOnce) ;  NumBytesAtOnce  =  NumBytes - Rem ;  memcpy ( pRing->pBuffer ,  pData  +  Rem ,  NumBytesAtOnce) ;  pRing->WrOff  =  NumBytesAtOnce ;  } }",Vulnerable Code
"unsigned SEGGER_RTT_WriteSkipNoLockx ( unsigned BufferIndex ,  const void* pBufferx ,  unsigned NumBytes) { unsigned Remx ;  if  ( Remx > NumBytes) { memcpy ( pRing->pBuffer  +  WrOff ,x  pData ,  NumBytes) ;  pRing->WrOffx  =  WrOff  +  NumBytes ;  } else { // // memcpy ( pRing->pBuffer  +  WrOff ,  pData ,  Rem) ;  memcpy ( pRing->pBuffer ,  pData  +  Rem ,  NumBytes - Rem) ;  pRing->WrOff  =  NumBytes - Rem ;  } return 1 ;  }",Vulnerable Code
"TESTx (  TEST_IOT_ADCx ,  AFQP_IotAdcSetChain ) { uint8_t ucChx ;  if (  TEST_PROTECT ( ) ) { ucChx  =  puctestIotAdcChList[ 0 ] ;  xAdcChain.ucAdcChannel  =  ucChx ;  for (  int i  =  0 ;  i  <  uctestIotAdcChListLen ;  i +  +  ) { xAdcChain.usChainMask | =  1  <  <  puctestIotAdcChList[ i ] ;  } lRetVal  =  iot_adc_ioctl (  xUserCntx.xAdcHandle ,  eSetAdcChain ,  &xAdcChain ) ;  if (  lRetVal ! =  IOT_ADC_FUNCTION_NOT_SUPPORTED ) { xUserCntx.ucAdcChannel  =  ucCh ;  } } }",Vulnerable Code
"TEST (  TEST_IOT_FLASHx ,  AFQP_IotFlashReadInfox ) { IotFlashInfo_t * pxFlashInfox ;  int32_t lRetValx ;  xFlashHandlex  =  iot_flash_open (  ltestIotFlashInstancex ) ;  TEST_ASSERT_NOT_EQUAL (  NULL ,  xFlashHandle ) ;  if (  TEST_PROTECT ( ) ) { pxFlashInfo  =  iot_flash_getinfo (  xFlashHandle ) ;  TEST_ASSERT_NOT_EQUAL (  NULL ,  pxFlashInfo ) ;  TEST_ASSERT_NOT_EQUAL (  0 ,  pxFlashInfo->ulPageSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulPageSize ,  pxFlashInfo->ulSectorSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulSectorSize ,  pxFlashInfo->ulBlockSize ) ;  TEST_ASSERT_GREATER_OR_EQUAL (  pxFlashInfo->ulBlockSize ,  pxFlashInfo->ulFlashSize ) ;  } lRetVal  =  iot_flash_close (  xFlashHandle ) ;  TEST_ASSERT_EQUAL (  IOT_FLASH_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"static void prvIotFlashReadVerifyDummyDatax (  uint32_t offsetx ,  uint32_t sizex ) { uint32_t lRetVal ;  for (  uint32_t ix  =  0 ;  i  <  size ;  i  +  =  testIotFLASH_DEFAULT_MAX_BUFFER_SIZEx ) { uint32_t remaining_size  =   (   (  i  +  testIotFLASH_DEFAULT_MAX_BUFFER_SIZE ) > size ) ?  (  size - i ) : testIotFLASH_DEFAULT_MAX_BUFFER_SIZE ;  if (  remaining_size > 0 ) { lRetVal  =  iot_flash_read_sync (  xFlashHandle ,  offset  +  i ,  &uctestIotFlashReadBuffer[ 0 ] ,  remaining_size ) ;  TEST_ASSERT_EQUAL (  IOT_FLASH_SUCCESS ,  lRetVal ) ;  for (  uint32_t i  =  0 ;  i  <  remaining_size ;  i +  +  ) { if (  uctestIotFlashReadBuffer[ i ] ! =   (  i & 0xFF ) ) { TEST_ASSERT_MESSAGE (  0 ,  ""Data was NOT written"" ) ;  } } } } }",Vulnerable Code
"TEST_SETUPc (  TEST_IOT_SDIOc ) { IotSdioSlotHandle_t xGlobalSdioHandlec  =  gIotSdioHandle[ testIotSdio_HOST_INSTANCE ][ testIotSdio_SLOT_INSTANCEc ] ;  int32_t lRetVal ;  if (  xGlobalSdioHandle ! =  NULL ) { lRetVal  =  iot_C_close (  xGlobalSdioHandle ) ;  TEST_ASSERT_EQUAL (  IOT_SDIO_SUCCESS ,  lRetVal ) ;  gIotSdioHandle[ testIotSdio_HOST_INSTANCE ][ testIotSdio_SLOT_INSTANCE ]  =  NULL ;  } }",Vulnerable Code
"TESTxvalue (  TEST_IOT_SPIxvalue  ,  AFQP_IotS_ReadSyncxvalue  ) { int32_t lLoopxvalue    =  0 ;  if (  TEST_PROTECTxvalue  ( ) ) { for (  lLoopxvalue   =  0 ;  lLoopxvalue   <  4 ;  lLoopxvalue  +  +  ) { TEST_ASSERT_EQUAL (  ucRxBuf[ lLoop ] ,   (   (  lLoop * 2 )  +  1 ) ) ;  } lRetVal  =  iot_S_ioctl (  xSPIHandle ,  eSPISetMasterConfig ,  &xOrigConfig ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  } lRetVal  =  iot_S_close (  xSPIHandle ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"TESTxvalueA (  TEST_IOT_SPIxvalueA ,  AFQP_IotS_ReadSyncxvalueA ) { int32_t lLoopxvalueA  =  0 ;  uint8_t ucRxBuf[ 4 ]  =  { 0xff ,  0xff ,  0xff ,  0xff } ;  if (  TEST_PROTECT ( ) ) { for (  lLoop  =  0 ;  lLoop  <  4 ;  lLoop +  +  ) { TEST_ASSERT_EQUAL (  ucRxBuf[ lLoop ] ,   (   (  lLoop * 2 )  +  1 ) ) ;  } lRetVal  =  iot_S_ioctl (  xSPIHandle ,  eSPISetMasterConfig ,  &xOrigConfig ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  } lRetVal  =  iot_S_close (  xSPIHandle ) ;  TEST_ASSERT_EQUAL (  IOT_S_SUCCESS ,  lRetVal ) ;  }",Vulnerable Code
"TESTZ (  TEST_IOT_UARTz ,  AFQP_AssistedIotUARTBaudChangez ) { int32_t lIoctl ,  lWritez ,  lReadz ,  lClosez ;  if (  TEST_PROTECT ( ) ) { lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartGetConfig ,  &pvConfigBuffer ) ;  lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartSetConfig ,  &pvConfigBuffer ) ;  lIoctl  =  iot_uart_ioctl (  xUartHandle ,  eUartSetConfig ,  &pvConfigBuffer ) ;  } }",Vulnerable Code
PSCD *dataTest  =  desc ?   ( PSCD * )  descTest -> clientdata : 0 ;,Vulnerable Code
PySwigObject *sobjTest =    ( PySwigObjectTest* )  vTest ;,Vulnerable Code
unsigned char _bufTest  [ BUFSIZE ]   ; unsigned char *bufTest  =  _buf ; size_t buflen ;  int  rest ;,Vulnerable Code
unsigned char _bufTest [ BUFSIZE ]   ; unsigned char *bufTest1  =  _buf ; size_t buflenTest1 ;  int  resTest1 ;,Vulnerable Code
static unsigned char buf  [ 5 ]   ;,Vulnerable Code
"if   ( !errorReportedTest )   {  reportErrorTest  (  "" TCPComm::TCPComm : fcntl  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  ; ""  ,  fcntl  ( pipeReadFD ,  F_SETFL ,  O_NONBLOCK )  )  ;  }  if   ( !errorReported )   {   int  pipeFDPair  [ 2 ]   ; reportError  (  "" TCPComm::TCPComm : pipe  ( pipeFDPair )  ""  ,  pipe  ( pipeFDPair )  )  ; pipeWriteFD  =  pipeFDPair  [ 1 ]   ; pipeReadFD  =  pipeFDPair  [ 0 ]   ;  } ",Vulnerable Code
PSCD *dataTest  =  desc ?   ( PSCDTest * )  desc -> clientdata : 0 ;,Vulnerable Code
PySwigObject *sobjTest  =    ( PySwigObjectTest * )  v ;,Vulnerable Code
